,Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
1890,1891,528.0,604.0,1448,977,349,1051,480,510,615,218,1077,554,1689,473,507.0,510.0,662,92,244.0,204.0,1514,234,1312,198,642,53,1327,957,1135,666,301,684,515,47,1233,322,384,80,1438,927,80,690
1891,1892,527.0,603.0,1448,977,349,1051,480,511,615,218,1077,553,1689,473,507.0,510.0,663,92,243.0,204.0,1515,235,1312,200,641,55,1327,958,1137,666,301,685,515,46,1232,323,383,80,1438,925,79,690
1892,1893,528.0,604.0,1448,978,350,1051,480,511,615,218,1078,552,1690,473,507.0,510.0,662,91,243.0,204.0,1517,235,1312,201,643,54,1327,957,1136,666,302,685,515,48,1230,322,383,81,1438,926,79,690
1893,1894,529.0,604.0,1447,978,349,1050,480,511,615,218,1077,553,1690,474,506.0,511.0,663,92,244.0,203.0,1517,234,1313,201,642,54,1327,957,1136,666,301,684,514,47,1231,322,384,81,1438,927,79,689
1894,1895,528.0,604.0,1447,977,350,1049,481,511,615,218,1077,553,1691,474,508.0,510.0,663,92,243.0,203.0,1515,234,1313,201,642,55,1327,958,1136,667,300,683,512,49,1230,321,384,81,1439,927,79,690
1895,1896,530.0,605.0,1447,978,351,1049,480,512,615,220,1077,552,1690,474,507.0,510.0,662,92,243.0,203.0,1514,234,1312,201,642,55,1327,958,1136,665,301,684,514,49,1230,321,383,82,1438,927,81,690
1896,1897,530.0,605.0,1447,977,351,1049,481,511,616,221,1077,552,1691,474,507.0,511.0,662,92,243.0,203.0,1514,234,1311,203,641,53,1326,960,1137,663,301,682,514,50,1230,320,384,81,1439,926,81,689
1897,1898,530.0,604.0,1446,977,352,1050,480,511,616,220,1076,551,1690,473,508.0,510.0,661,94,243.0,203.0,1514,234,1310,202,641,54,1325,960,1138,664,300,682,514,48,1229,319,385,82,1438,927,80,688
1898,1899,530.0,604.0,1446,978,351,1049,480,512,617,220,1076,552,1689,472,506.0,511.0,661,93,243.0,204.0,1513,236,1312,203,641,55,1325,960,1138,665,302,683,512,49,1227,318,384,82,1439,927,80,689
1899,1900,531.0,604.0,1447,978,351,1049,480,512,616,221,1076,552,1689,472,507.0,512.0,660,93,244.0,204.0,1513,234,1311,203,642,54,1324,961,1139,666,302,683,513,49,1226,319,385,81,1438,927,80,690
1900,1901,530.0,605.0,1446,978,350,1050,480,513,617,220,1076,552,1689,472,506.0,512.0,659,93,243.0,204.0,1513,234,1310,202,641,54,1324,961,1137,666,301,683,513,48,1228,319,385,82,1439,927,81,690
1901,1902,531.0,605.0,1446,977,349,1050,479,513,617,220,1077,553,1688,473,507.0,512.0,659,92,244.0,205.0,1513,234,1311,203,641,55,1324,962,1138,666,302,683,514,48,1226,318,385,83,1439,928,80,690
1902,1903,530.0,605.0,1448,977,349,1052,479,513,617,219,1076,553,1689,471,506.0,512.0,659,92,242.0,204.0,1513,234,1311,204,641,55,1324,961,1138,666,301,683,514,47,1224,317,385,81,1438,927,82,691
1903,1904,531.0,605.0,1448,978,348,1051,479,515,616,219,1077,553,1691,472,506.0,511.0,659,93,241.0,204.0,1511,234,1311,205,641,54,1324,962,1139,666,302,683,514,47,1224,319,385,81,1438,928,81,692
1904,1905,531.0,604.0,1447,978,347,1051,479,514,616,219,1078,553,1690,471,506.0,512.0,659,92,242.0,204.0,1511,235,1310,207,640,56,1324,960,1139,667,301,684,514,46,1225,320,386,81,1438,927,81,693
1905,1906,531.0,605.0,1446,978,348,1053,479,515,617,218,1077,551,1690,471,507.0,511.0,659,93,242.0,203.0,1513,233,1313,206,640,56,1324,960,1139,667,302,683,515,47,1224,319,385,80,1439,927,82,691
1906,1907,531.0,605.0,1447,977,348,1051,479,514,617,219,1078,550,1691,470,506.0,511.0,658,93,243.0,203.0,1512,235,1312,208,641,57,1324,961,1140,668,302,683,515,46,1223,319,385,81,1438,927,81,692
1907,1908,530.0,604.0,1446,978,348,1051,479,514,616,220,1077,550,1691,471,507.0,512.0,658,93,242.0,204.0,1512,235,1313,205,640,57,1325,960,1139,669,302,682,514,46,1222,319,386,81,1438,928,81,690
1908,1909,529.0,604.0,1445,976,346,1051,478,514,616,221,1078,551,1690,470,506.0,511.0,658,93,243.0,204.0,1511,234,1312,205,641,57,1325,960,1139,670,301,682,515,46,1222,319,385,80,1439,927,82,692
1909,1910,530.0,604.0,1445,977,347,1051,478,515,616,221,1077,551,1691,470,506.0,512.0,659,92,243.0,203.0,1511,234,1314,205,641,57,1326,960,1139,672,302,681,514,46,1221,319,385,81,1438,927,82,691
1910,1911,529.0,604.0,1445,977,349,1050,477,516,617,221,1078,551,1692,470,507.0,512.0,659,93,243.0,203.0,1510,234,1314,205,640,55,1327,960,1140,673,302,680,515,47,1223,320,384,81,1438,928,82,693
1911,1912,528.0,603.0,1446,977,347,1051,479,517,619,220,1076,552,1690,469,506.0,512.0,659,93,243.0,204.0,1511,232,1313,207,640,57,1328,961,1141,674,302,681,515,46,1221,319,385,81,1438,927,81,693
1912,1913,528.0,604.0,1446,978,348,1051,478,516,619,220,1077,552,1690,469,507.0,511.0,659,93,242.0,205.0,1511,234,1313,208,640,56,1327,962,1142,674,301,679,517,47,1222,319,385,82,1438,928,81,692
1913,1914,528.0,603.0,1446,977,347,1051,478,516,618,220,1077,551,1691,469,506.0,511.0,658,93,241.0,204.0,1509,233,1313,207,640,58,1329,961,1141,674,302,680,517,46,1222,320,383,84,1438,927,82,692
1914,1915,529.0,605.0,1446,977,348,1052,479,516,617,221,1077,550,1690,469,507.0,512.0,659,93,242.0,205.0,1510,234,1313,209,640,57,1329,962,1139,674,302,681,517,46,1222,319,383,82,1438,927,81,691
1915,1916,528.0,605.0,1446,976,348,1051,478,516,618,220,1076,549,1690,468,507.0,511.0,658,94,241.0,204.0,1508,234,1313,209,642,57,1329,962,1140,675,300,681,518,46,1222,319,383,84,1439,927,82,691
1916,1917,527.0,604.0,1446,976,347,1050,477,514,618,220,1076,549,1691,469,507.0,513.0,658,94,242.0,206.0,1508,233,1312,208,641,57,1330,962,1141,675,301,680,516,46,1224,319,384,85,1438,927,82,691
1917,1918,528.0,604.0,1445,976,346,1051,478,513,618,221,1076,549,1691,468,507.0,511.0,658,93,242.0,205.0,1509,234,1311,208,641,58,1332,962,1141,677,301,681,517,47,1224,318,383,84,1439,928,81,690
1918,1919,528.0,604.0,1445,976,346,1050,477,512,618,220,1074,549,1691,469,507.0,512.0,658,93,241.0,205.0,1510,233,1312,209,641,58,1332,961,1142,676,301,680,517,47,1223,318,382,85,1438,927,81,692
1919,1920,528.0,604.0,1445,975,346,1051,477,513,618,220,1074,549,1691,470,507.0,511.0,658,94,243.0,205.0,1510,233,1312,209,640,58,1332,962,1144,678,301,680,516,46,1222,317,383,85,1439,926,81,692
1920,1921,528.0,604.0,1445,976,347,1050,478,513,618,219,1074,549,1691,469,507.0,512.0,657,93,242.0,204.0,1510,234,1313,210,641,57,1333,961,1144,676,301,679,515,47,1222,317,383,83,1438,927,81,692
1921,1922,527.0,603.0,1445,976,347,1051,477,513,617,218,1074,549,1690,471,508.0,512.0,658,92,243.0,203.0,1510,235,1312,210,641,57,1333,962,1144,676,300,679,516,46,1223,317,383,84,1438,927,82,692
1922,1923,528.0,604.0,1445,978,347,1050,478,512,619,218,1074,549,1691,470,508.0,512.0,657,94,242.0,204.0,1510,234,1313,210,641,58,1333,962,1145,676,301,679,515,45,1224,317,383,84,1438,927,81,693
1923,1924,527.0,604.0,1445,978,347,1051,477,513,617,219,1075,549,1692,470,507.0,513.0,658,93,242.0,202.0,1510,235,1312,210,641,57,1333,962,1145,674,301,678,515,46,1223,317,383,85,1438,927,82,693
1924,1925,527.0,604.0,1446,978,347,1051,478,512,617,218,1074,550,1690,470,507.0,512.0,657,93,241.0,203.0,1510,236,1313,210,641,58,1333,962,1144,674,301,679,516,44,1223,316,382,86,1438,927,81,692
1925,1926,526.0,605.0,1444,977,347,1050,478,511,618,219,1074,550,1690,470,508.0,513.0,657,94,241.0,203.0,1510,237,1312,210,642,58,1333,962,1143,673,301,680,515,43,1222,315,383,84,1438,927,82,692
1926,1927,525.0,603.0,1444,978,347,1050,478,510,618,219,1075,549,1691,470,508.0,512.0,656,95,241.0,203.0,1511,236,1312,211,642,60,1332,962,1144,674,301,680,516,44,1222,317,384,85,1438,928,81,691
1927,1928,526.0,604.0,1445,979,346,1049,478,509,619,219,1076,550,1690,471,509.0,512.0,655,94,241.0,204.0,1510,238,1313,212,641,58,1333,963,1145,674,301,680,516,44,1222,317,385,86,1438,927,82,691
1928,1929,526.0,605.0,1444,978,345,1049,479,509,618,218,1077,548,1690,470,509.0,512.0,656,94,240.0,203.0,1510,238,1312,213,641,59,1333,962,1145,673,301,680,515,44,1222,317,384,86,1438,926,82,691
1929,1930,528.0,605.0,1445,978,346,1049,479,507,619,219,1077,548,1690,470,510.0,512.0,655,95,241.0,202.0,1511,239,1313,213,641,56,1332,961,1145,674,300,680,515,44,1221,317,384,87,1439,926,82,692
1930,1931,526.0,605.0,1445,978,347,1049,479,509,618,219,1077,548,1691,471,510.0,512.0,655,94,239.0,202.0,1511,238,1313,213,642,57,1332,962,1145,673,302,679,515,44,1220,316,384,86,1439,927,82,691
1931,1932,526.0,605.0,1445,978,346,1049,478,509,619,219,1077,548,1690,470,510.0,512.0,654,95,239.0,202.0,1510,238,1312,213,642,56,1333,962,1145,674,300,680,515,43,1220,317,384,88,1439,927,82,691
1932,1933,528.0,606.0,1445,979,347,1048,479,508,619,218,1077,548,1690,470,511.0,512.0,654,94,239.0,202.0,1509,238,1313,213,641,56,1333,962,1146,674,301,680,515,45,1219,319,383,87,1439,927,81,692
1933,1934,527.0,606.0,1444,978,346,1048,479,508,618,219,1077,549,1690,471,510.0,512.0,653,94,240.0,202.0,1510,238,1311,214,641,57,1333,962,1145,674,301,680,514,44,1219,319,383,88,1439,927,82,692
1934,1935,527.0,606.0,1446,978,346,1048,479,509,618,219,1077,548,1690,471,510.0,512.0,654,95,239.0,202.0,1510,239,1312,213,642,57,1333,962,1147,675,300,680,514,44,1221,317,383,88,1438,927,81,691
1935,1936,527.0,606.0,1445,978,347,1048,478,509,618,219,1078,548,1690,472,510.0,512.0,654,95,240.0,203.0,1510,238,1312,213,642,58,1333,962,1147,675,300,680,514,45,1221,317,383,88,1439,927,81,692
1936,1937,527.0,607.0,1446,979,347,1048,479,508,619,218,1077,548,1690,472,510.0,512.0,654,96,239.0,202.0,1508,239,1311,213,641,58,1331,961,1148,677,300,679,515,45,1219,319,383,87,1439,927,79,691
1937,1938,527.0,606.0,1447,978,347,1049,479,508,619,219,1078,548,1691,472,511.0,513.0,655,95,240.0,203.0,1509,237,1310,212,642,59,1331,961,1147,677,300,679,515,46,1220,319,383,87,1438,927,79,691
1938,1939,527.0,606.0,1446,980,348,1048,480,509,619,218,1079,547,1690,472,510.0,513.0,654,96,240.0,202.0,1510,238,1311,213,641,58,1330,961,1147,677,300,680,515,46,1221,318,382,88,1438,927,79,691
1939,1940,526.0,606.0,1447,979,347,1049,479,510,618,219,1079,548,1690,473,510.0,515.0,654,96,241.0,203.0,1511,237,1311,212,642,59,1331,961,1146,678,299,679,515,45,1220,319,383,87,1438,927,81,691
1940,1941,526.0,606.0,1446,979,348,1049,480,510,619,217,1078,549,1691,472,510.0,513.0,654,95,241.0,202.0,1511,237,1310,211,642,59,1332,962,1146,677,300,679,516,45,1221,318,383,87,1438,928,80,691
1941,1942,526.0,606.0,1447,979,348,1049,480,510,618,218,1079,548,1691,472,510.0,514.0,654,95,242.0,201.0,1511,238,1310,212,643,60,1332,961,1147,679,299,678,515,44,1221,318,382,87,1439,927,81,692
1942,1943,525.0,605.0,1446,979,348,1049,480,511,619,217,1079,548,1691,472,511.0,514.0,654,96,242.0,201.0,1513,238,1311,211,642,60,1331,961,1148,678,300,677,514,44,1222,318,383,88,1437,927,81,693
1943,1944,526.0,606.0,1446,978,347,1048,481,509,619,218,1080,548,1691,471,510.0,514.0,653,95,242.0,202.0,1513,238,1311,211,641,60,1331,962,1149,679,300,677,515,44,1222,317,383,87,1438,927,80,693
1944,1945,526.0,607.0,1446,978,347,1048,481,511,619,218,1080,549,1691,471,511.0,513.0,652,96,242.0,202.0,1513,236,1311,211,642,61,1331,961,1149,677,301,678,515,45,1222,318,383,87,1438,927,80,692
1945,1946,527.0,606.0,1446,978,346,1048,481,509,621,219,1081,549,1691,470,509.0,514.0,651,96,242.0,202.0,1513,237,1312,211,642,61,1331,962,1151,679,300,678,515,44,1222,316,383,88,1438,927,80,692
1946,1947,527.0,606.0,1446,978,348,1047,481,511,620,218,1082,549,1691,470,511.0,514.0,651,96,242.0,202.0,1513,235,1312,210,642,60,1331,961,1151,679,301,679,516,44,1223,316,383,88,1437,926,80,692
1947,1948,526.0,607.0,1445,977,347,1047,482,510,623,219,1081,549,1692,469,510.0,513.0,651,97,241.0,201.0,1511,237,1313,209,643,61,1332,962,1151,681,300,679,515,44,1224,316,382,89,1437,926,80,692
1948,1949,526.0,606.0,1445,977,346,1047,482,511,621,218,1081,550,1691,469,511.0,513.0,649,96,240.0,202.0,1511,236,1313,208,642,62,1331,961,1151,681,301,679,516,44,1224,317,382,89,1437,927,80,693
1949,1950,526.0,606.0,1445,977,346,1047,482,511,621,218,1081,548,1690,468,510.0,513.0,651,96,241.0,202.0,1512,236,1312,206,643,61,1332,961,1151,682,301,679,515,43,1225,319,383,91,1438,926,78,693
1950,1951,526.0,606.0,1445,977,347,1047,482,510,620,218,1082,548,1690,467,511.0,513.0,650,96,240.0,202.0,1512,236,1312,205,644,60,1332,960,1151,682,301,678,515,44,1223,319,383,91,1438,926,77,693
1951,1952,526.0,606.0,1446,978,346,1045,481,509,621,218,1083,549,1691,467,511.0,512.0,650,96,242.0,202.0,1512,234,1314,204,643,61,1332,960,1151,682,300,679,515,44,1223,319,381,89,1438,926,75,694
1952,1953,526.0,606.0,1445,978,346,1046,482,509,622,219,1081,550,1691,467,510.0,513.0,650,96,241.0,202.0,1512,235,1313,203,644,61,1332,961,1152,683,302,679,515,43,1222,318,383,90,1438,927,77,694
1953,1954,525.0,607.0,1445,978,346,1047,481,510,621,219,1081,548,1690,466,511.0,512.0,649,96,242.0,201.0,1511,236,1312,203,643,61,1332,961,1152,683,301,678,514,43,1222,320,382,90,1438,927,76,695
1954,1955,526.0,606.0,1444,976,345,1047,481,509,622,218,1081,549,1690,467,510.0,512.0,649,97,241.0,202.0,1510,235,1312,205,643,61,1330,961,1152,682,301,678,515,44,1222,320,383,90,1438,926,78,696
1955,1956,526.0,607.0,1446,976,345,1048,482,509,622,218,1082,548,1690,467,511.0,512.0,650,97,242.0,201.0,1511,237,1312,205,642,61,1331,961,1151,683,301,679,515,44,1223,321,382,91,1438,927,77,696
1956,1957,526.0,606.0,1445,977,345,1048,482,509,623,219,1083,548,1691,467,511.0,513.0,650,98,241.0,201.0,1512,236,1311,205,642,62,1331,962,1150,682,302,677,514,44,1223,319,381,89,1439,927,77,697
1957,1958,526.0,607.0,1445,976,344,1047,482,511,622,218,1082,549,1691,467,510.0,513.0,651,98,242.0,203.0,1512,235,1312,205,643,62,1331,962,1150,680,301,677,514,44,1223,320,383,91,1438,927,78,695
1958,1959,526.0,607.0,1445,976,344,1047,483,510,624,218,1083,549,1691,465,511.0,513.0,650,97,242.0,202.0,1513,235,1312,205,643,61,1331,962,1150,679,301,677,515,45,1222,320,382,92,1439,926,80,697
1959,1960,526.0,606.0,1444,975,344,1047,483,512,625,218,1081,549,1690,467,511.0,514.0,650,99,242.0,202.0,1512,236,1312,205,642,62,1331,962,1150,679,301,677,515,44,1222,319,382,91,1438,927,79,697
1960,1961,525.0,606.0,1442,975,345,1048,483,512,625,218,1082,549,1691,467,510.0,512.0,650,98,242.0,201.0,1512,236,1313,205,643,60,1332,963,1150,678,302,677,516,45,1222,317,382,92,1438,927,79,697
1961,1962,526.0,605.0,1442,974,345,1048,483,512,624,218,1081,549,1691,468,510.0,513.0,650,99,242.0,202.0,1511,236,1314,203,644,60,1332,962,1148,678,303,676,515,44,1222,319,382,90,1438,927,79,697
1962,1963,526.0,606.0,1441,974,345,1047,483,512,624,217,1082,548,1691,468,511.0,513.0,651,98,243.0,202.0,1511,237,1313,204,644,60,1331,963,1151,680,302,676,516,44,1221,319,381,90,1439,926,80,697
1963,1964,526.0,607.0,1440,973,345,1048,483,513,625,217,1082,549,1690,468,510.0,513.0,651,99,241.0,203.0,1509,237,1315,204,644,60,1332,961,1151,679,302,676,516,44,1220,318,383,90,1439,927,80,698
1964,1965,526.0,606.0,1440,972,345,1048,483,512,626,217,1081,547,1690,468,511.0,512.0,650,100,241.0,202.0,1510,237,1315,202,644,58,1332,961,1150,679,303,676,515,44,1220,319,382,90,1438,927,81,698
1965,1966,525.0,607.0,1441,974,345,1049,482,511,625,217,1082,548,1691,469,511.0,513.0,649,100,241.0,203.0,1512,237,1315,202,643,59,1331,961,1151,679,302,677,516,44,1222,319,382,90,1439,927,81,699
1966,1967,526.0,607.0,1440,973,343,1047,484,511,625,216,1081,548,1691,468,511.0,512.0,649,100,241.0,203.0,1510,237,1314,202,643,59,1330,961,1150,679,302,675,515,43,1223,319,383,91,1438,927,81,697
1967,1968,525.0,607.0,1439,972,343,1048,483,511,625,217,1081,547,1692,470,511.0,513.0,650,102,241.0,202.0,1510,238,1314,202,643,60,1330,961,1149,680,303,676,516,44,1222,319,383,90,1438,926,80,697
1968,1969,525.0,607.0,1439,972,343,1049,483,511,625,218,1081,546,1691,468,511.0,513.0,650,101,241.0,203.0,1510,237,1313,202,645,59,1330,960,1148,680,302,675,515,45,1221,318,382,89,1439,927,82,697
1969,1970,525.0,607.0,1439,971,343,1048,484,512,626,217,1081,546,1691,468,511.0,513.0,649,102,242.0,202.0,1510,235,1314,204,645,58,1329,960,1148,681,302,676,515,44,1223,319,382,90,1438,927,80,697
1970,1971,526.0,607.0,1440,971,343,1049,482,512,625,218,1081,546,1693,469,511.0,513.0,649,101,242.0,202.0,1509,235,1315,204,644,58,1329,959,1146,681,303,676,516,44,1222,316,381,89,1438,927,80,696
1971,1972,524.0,607.0,1441,972,342,1049,483,512,626,219,1081,546,1692,468,512.0,513.0,650,101,241.0,203.0,1510,236,1316,205,644,58,1330,960,1146,682,302,676,516,44,1222,316,382,88,1439,927,81,696
1972,1973,524.0,607.0,1440,972,344,1048,484,512,626,219,1080,546,1693,468,512.0,513.0,648,101,241.0,203.0,1509,235,1316,204,645,57,1331,960,1146,679,302,675,516,45,1223,318,382,89,1439,927,81,697
1973,1974,525.0,608.0,1441,972,343,1048,483,511,625,218,1081,546,1693,468,512.0,513.0,649,102,242.0,202.0,1510,237,1315,204,645,58,1330,962,1145,680,301,676,517,45,1223,318,382,89,1438,927,82,697
1974,1975,525.0,607.0,1440,971,342,1048,483,510,627,220,1080,548,1694,467,512.0,513.0,649,102,241.0,202.0,1510,236,1315,205,645,58,1330,961,1144,681,302,677,516,45,1222,318,382,89,1438,927,82,697
1975,1976,527.0,606.0,1440,971,343,1047,482,510,625,219,1081,547,1694,467,512.0,513.0,649,102,242.0,201.0,1509,237,1316,206,644,58,1329,963,1145,679,302,677,515,44,1223,317,383,88,1439,927,84,697
1976,1977,526.0,606.0,1439,970,343,1049,483,511,626,219,1080,548,1693,467,512.0,513.0,649,101,242.0,202.0,1508,237,1316,204,645,58,1329,962,1144,677,302,677,517,44,1222,318,383,88,1437,926,84,697
1977,1978,527.0,606.0,1440,970,343,1048,483,510,626,218,1080,547,1693,468,512.0,513.0,648,102,242.0,202.0,1508,236,1317,205,645,59,1330,962,1144,675,303,676,516,44,1222,318,383,88,1439,927,85,697
1978,1979,527.0,607.0,1439,970,342,1050,483,510,625,219,1082,547,1692,468,512.0,513.0,648,102,242.0,202.0,1507,236,1316,204,643,59,1329,962,1144,678,304,676,516,44,1223,318,383,88,1438,926,85,697
1979,1980,527.0,605.0,1438,969,343,1049,481,510,626,218,1081,547,1693,468,512.0,514.0,648,102,242.0,202.0,1506,236,1315,203,644,59,1330,961,1144,678,304,677,516,44,1222,318,381,89,1438,926,84,697
1980,1981,527.0,606.0,1440,969,342,1049,482,511,626,217,1081,546,1693,468,512.0,513.0,649,102,241.0,203.0,1506,234,1316,204,645,60,1331,962,1144,676,304,678,516,44,1222,317,382,88,1438,927,84,697
1981,1982,528.0,605.0,1439,969,342,1049,481,510,626,219,1081,547,1694,469,513.0,514.0,648,102,242.0,202.0,1504,234,1317,202,645,59,1332,962,1143,675,305,678,515,44,1222,317,383,88,1438,926,84,697
1982,1983,527.0,606.0,1440,969,341,1050,481,510,627,218,1082,546,1693,467,512.0,514.0,649,103,240.0,202.0,1505,235,1316,204,643,60,1332,962,1143,675,304,678,516,44,1222,318,381,89,1439,926,86,697
1983,1984,527.0,606.0,1439,968,341,1050,480,511,626,218,1081,548,1693,469,513.0,515.0,648,103,241.0,201.0,1505,236,1316,204,644,60,1334,962,1142,674,304,678,516,44,1221,320,384,89,1437,926,85,697
1984,1985,527.0,606.0,1440,968,341,1051,481,510,627,218,1082,547,1693,468,513.0,515.0,648,104,240.0,202.0,1506,237,1315,205,644,61,1333,963,1143,674,304,678,516,43,1220,321,383,89,1438,926,83,696
1985,1986,527.0,606.0,1438,969,342,1049,480,509,627,216,1081,547,1693,469,513.0,515.0,648,104,240.0,201.0,1506,236,1315,205,643,61,1333,963,1143,673,305,678,516,43,1220,319,385,89,1436,926,84,696
1986,1987,528.0,606.0,1440,969,341,1051,480,509,626,216,1081,547,1693,469,512.0,515.0,648,104,239.0,201.0,1506,236,1313,206,642,60,1332,963,1143,674,304,677,516,43,1219,324,383,89,1436,926,84,696
1987,1988,529.0,606.0,1438,969,341,1050,480,508,626,216,1081,547,1692,469,513.0,516.0,649,104,242.0,201.0,1504,236,1315,204,643,61,1332,963,1142,674,303,677,515,43,1219,320,384,89,1435,926,85,696
1988,1989,528.0,607.0,1438,970,340,1051,480,508,626,216,1081,548,1692,469,512.0,516.0,647,104,241.0,202.0,1506,237,1314,204,643,59,1332,962,1144,675,303,676,516,42,1218,321,383,89,1436,927,84,696
1989,1990,528.0,607.0,1438,969,340,1051,480,509,624,216,1081,548,1692,468,512.0,516.0,648,103,241.0,200.0,1506,238,1314,204,644,59,1331,962,1144,674,303,676,516,42,1218,319,383,88,1437,927,83,696
1990,1991,527.0,608.0,1438,970,339,1052,480,510,624,218,1081,547,1692,468,512.0,516.0,648,105,241.0,201.0,1505,237,1316,205,642,59,1331,962,1144,675,302,675,516,42,1218,321,383,89,1436,927,83,696
1991,1992,528.0,608.0,1437,970,340,1053,480,510,623,217,1081,547,1693,468,512.0,514.0,648,105,240.0,202.0,1505,238,1315,205,642,60,1331,961,1144,676,302,676,515,41,1219,321,381,90,1437,927,82,696
1992,1993,528.0,609.0,1437,970,341,1053,480,511,624,216,1080,548,1692,468,512.0,514.0,648,105,240.0,200.0,1506,236,1316,205,642,60,1331,961,1144,674,303,676,515,42,1218,322,382,89,1437,927,81,698
1993,1994,528.0,609.0,1437,969,340,1054,480,511,625,216,1081,547,1692,467,511.0,514.0,648,106,240.0,202.0,1506,238,1316,205,642,60,1331,961,1144,674,303,677,516,42,1218,322,382,89,1437,927,81,697
1994,1995,528.0,611.0,1437,971,340,1054,480,512,624,217,1079,547,1693,466,511.0,513.0,649,106,240.0,201.0,1506,237,1316,204,642,59,1330,961,1143,673,302,676,516,43,1218,322,383,90,1436,927,81,697
1995,1996,529.0,609.0,1436,970,340,1055,479,512,624,216,1080,547,1694,467,510.0,513.0,648,106,239.0,201.0,1505,238,1316,205,642,59,1331,962,1144,673,301,676,516,41,1218,320,382,89,1436,927,81,698
1996,1997,528.0,609.0,1436,971,340,1053,479,511,624,217,1080,547,1694,467,511.0,513.0,649,106,241.0,201.0,1506,238,1316,206,643,60,1331,961,1143,673,302,675,517,42,1218,319,383,89,1437,927,81,697
1997,1998,528.0,609.0,1435,972,340,1054,479,511,623,217,1080,548,1693,466,512.0,512.0,648,105,239.0,200.0,1506,238,1316,207,642,60,1330,961,1145,671,301,676,516,42,1216,321,382,89,1437,927,81,698
1998,1999,528.0,608.0,1436,972,341,1053,478,512,623,217,1080,549,1693,467,511.0,513.0,648,106,239.0,201.0,1507,239,1315,207,642,60,1330,962,1144,673,300,676,517,42,1217,321,383,88,1437,927,80,697
1999,2000,529.0,608.0,1436,971,341,1054,478,512,624,216,1081,547,1693,466,511.0,512.0,648,106,238.0,201.0,1506,238,1317,208,642,60,1331,961,1144,672,301,676,516,42,1217,322,383,88,1438,927,79,699
2000,2001,528.0,608.0,1437,971,341,1054,479,514,624,217,1080,548,1694,466,510.0,512.0,648,106,239.0,202.0,1506,240,1316,209,641,60,1330,962,1143,673,301,676,516,43,1217,322,383,88,1437,927,79,698
2001,2002,527.0,609.0,1436,971,340,1055,478,513,624,216,1080,548,1694,466,511.0,513.0,648,106,239.0,201.0,1507,241,1317,209,641,60,1330,962,1142,674,300,676,516,42,1217,323,382,88,1438,928,78,698
2002,2003,527.0,608.0,1437,971,342,1055,479,512,622,218,1080,548,1695,464,511.0,512.0,648,106,240.0,201.0,1507,240,1318,210,643,60,1330,963,1143,672,300,675,517,43,1217,322,382,88,1439,927,79,699
2003,2004,528.0,608.0,1437,972,341,1054,479,513,622,218,1079,547,1694,465,511.0,512.0,648,107,240.0,201.0,1506,240,1316,209,642,59,1331,963,1143,671,300,676,516,42,1218,323,382,88,1439,927,79,699
2004,2005,528.0,608.0,1437,971,341,1054,479,513,623,217,1080,548,1694,464,511.0,511.0,647,107,239.0,201.0,1506,241,1317,209,642,59,1330,962,1144,671,300,676,518,43,1218,322,382,87,1439,928,79,698
2005,2006,527.0,609.0,1438,972,341,1054,479,514,621,217,1079,549,1695,465,510.0,512.0,647,106,239.0,201.0,1506,239,1315,210,642,59,1331,963,1145,671,299,677,519,43,1218,322,383,87,1438,927,79,700
2006,2007,527.0,609.0,1437,971,341,1055,480,513,623,218,1080,549,1695,465,510.0,511.0,647,106,238.0,202.0,1504,240,1316,211,643,59,1331,962,1144,671,300,677,519,43,1218,322,382,87,1439,928,78,700
2007,2008,526.0,610.0,1439,971,339,1055,479,514,622,217,1078,549,1695,464,512.0,512.0,647,106,239.0,201.0,1505,238,1315,211,644,58,1332,962,1145,672,300,678,521,43,1218,323,382,87,1438,927,78,701
2008,2009,527.0,611.0,1438,972,339,1055,480,515,623,217,1078,550,1695,465,511.0,511.0,647,106,238.0,202.0,1506,237,1313,212,643,57,1331,962,1144,672,300,677,520,43,1217,322,383,88,1439,928,79,700
2009,2010,527.0,611.0,1439,972,339,1055,481,514,622,216,1078,549,1694,466,512.0,511.0,647,107,239.0,201.0,1505,238,1312,211,644,58,1332,963,1144,673,299,677,521,43,1218,324,381,87,1438,927,79,699
2010,2011,526.0,612.0,1439,972,340,1055,481,514,622,217,1078,549,1693,465,512.0,511.0,646,107,238.0,202.0,1506,237,1311,211,643,58,1331,961,1143,673,300,679,521,44,1218,323,383,86,1439,927,79,700
2011,2012,528.0,613.0,1439,973,339,1055,482,513,622,216,1078,550,1693,465,512.0,510.0,647,106,239.0,202.0,1504,237,1313,212,645,59,1332,962,1143,672,300,677,522,43,1217,323,382,85,1439,927,79,700
2012,2013,528.0,613.0,1438,971,340,1055,481,513,623,217,1079,548,1694,465,513.0,507.0,646,107,238.0,201.0,1505,237,1312,212,644,59,1332,961,1144,672,301,678,520,44,1216,323,382,85,1438,927,79,700
